pokeman\mewtwo\00000239.jpg,3
pokeman\bulbasaur\00000035.jpg,1
pokeman\mewtwo\00000225.jpg,3
pokeman\bulbasaur\00000127.jpg,1
pokeman\mewtwo\00000101.jpg,3
pokeman\charmander\00000239.png,2
pokeman\pikachu\00000049.png,4
pokeman\charmander\00000148.jpg,2
pokeman\bulbasaur\00000155.jpg,1
pokeman\pikachu\00000025.png,4
pokeman\squirtle\00000174.jpg,5
pokeman\pikachu\00000128.png,4
pokeman\mewtwo\00000137.png,3
pokeman\mewtwo\00000078.jpg,3
pokeman\mewtwo\00000243.jpg,3
pokeman\squirtle\00000094.png,5
pokeman\squirtle\00000035.jpg,5
pokeman\charmander\00000184.jpg,2
pokeman\charmander\00000001.jpg,2
pokeman\charmander\00000175.jpg,2
pokeman\squirtle\00000067.jpg,5
pokeman\bulbasaur\00000059.png,1
pokeman\bulbasaur\00000085.png,1
pokeman\charmander\00000079.png,2
pokeman\pikachu\00000230.png,4
pokeman\pikachu\00000197.jpg,4
pokeman\mewtwo\00000214.jpg,3
pokeman\bulbasaur\00000025.jpg,1
pokeman\charmander\00000007.jpg,2
pokeman\pikachu\00000216.jpg,4
pokeman\charmander\00000149.jpg,2
pokeman\pikachu\00000085.png,4
pokeman\bulbasaur\00000022.png,1
pokeman\bulbasaur\00000063.png,1
pokeman\pikachu\00000151.png,4
pokeman\charmander\00000156.jpg,2
pokeman\pikachu\00000015.png,4
pokeman\bulbasaur\00000088.png,1
pokeman\charmander\00000171.jpg,2
pokeman\pikachu\00000215.png,4
pokeman\squirtle\00000056.png,5
pokeman\squirtle\00000189.jpg,5
pokeman\bulbasaur\00000149.jpg,1
pokeman\squirtle\00000071.jpg,5
pokeman\mewtwo\00000228.jpg,3
pokeman\pikachu\00000103.jpg,4
pokeman\charmander\00000085.jpg,2
pokeman\mewtwo\00000207.png,3
pokeman\squirtle\00000061.png,5
pokeman\mewtwo\00000231.png,3
pokeman\squirtle\00000009.png,5
pokeman\charmander\00000012.jpg,2
pokeman\squirtle\00000064.png,5
pokeman\mewtwo\00000015.png,3
pokeman\pikachu\00000181.jpg,4
pokeman\bulbasaur\00000145.jpg,1
pokeman\mewtwo\00000116.png,3
pokeman\pikachu\00000233.png,4
pokeman\mewtwo\00000132.png,3
pokeman\charmander\00000030.png,2
pokeman\mewtwo\00000113.png,3
pokeman\mewtwo\00000073.jpg,3
pokeman\mewtwo\00000071.png,3
pokeman\bulbasaur\00000189.png,1
pokeman\mewtwo\00000099.jpg,3
pokeman\mewtwo\00000023.jpg,3
pokeman\charmander\00000224.jpg,2
pokeman\mewtwo\00000136.png,3
pokeman\pikachu\00000115.jpg,4
pokeman\mewtwo\00000075.jpg,3
pokeman\charmander\00000018.png,2
pokeman\mewtwo\00000138.png,3
pokeman\pikachu\00000189.jpg,4
pokeman\mewtwo\00000217.png,3
pokeman\mewtwo\00000226.jpg,3
pokeman\pikachu\00000145.jpg,4
pokeman\charmander\00000014.jpg,2
pokeman\squirtle\00000106.jpg,5
pokeman\pikachu\00000020.png,4
pokeman\bulbasaur\00000000.png,1
pokeman\pikachu\00000083.png,4
pokeman\mewtwo\00000179.jpg,3
pokeman\bulbasaur\00000172.jpg,1
pokeman\charmander\00000017.png,2
pokeman\pikachu\00000008.jpg,4
pokeman\charmander\00000222.jpg,2
pokeman\mewtwo\00000167.jpg,3
pokeman\mewtwo\00000046.png,3
pokeman\squirtle\00000154.jpg,5
pokeman\pikachu\00000157.jpg,4
pokeman\pikachu\00000116.jpg,4
pokeman\charmander\00000100.jpg,2
pokeman\charmander\00000025.png,2
pokeman\squirtle\00000131.jpg,5
pokeman\pikachu\00000121.png,4
pokeman\squirtle\00000150.jpg,5
pokeman\pikachu\00000223.png,4
pokeman\squirtle\00000112.jpg,5
pokeman\charmander\00000188.jpg,2
pokeman\pikachu\00000175.png,4
pokeman\pikachu\00000142.jpg,4
pokeman\bulbasaur\00000113.png,1
pokeman\bulbasaur\00000070.png,1
pokeman\charmander\00000206.jpg,2
pokeman\squirtle\00000029.jpg,5
pokeman\bulbasaur\00000044.jpg,1
pokeman\charmander\00000166.png,2
pokeman\mewtwo\00000035.png,3
pokeman\charmander\00000195.jpg,2
pokeman\pikachu\00000073.jpg,4
pokeman\mewtwo\00000234.jpg,3
pokeman\charmander\00000133.png,2
pokeman\pikachu\00000198.jpg,4
pokeman\mewtwo\00000235.jpg,3
pokeman\squirtle\00000085.jpg,5
pokeman\bulbasaur\00000139.jpg,1
pokeman\pikachu\00000028.jpg,4
pokeman\squirtle\00000010.png,5
pokeman\pikachu\00000147.jpg,4
pokeman\charmander\00000229.png,2
pokeman\squirtle\00000190.jpg,5
pokeman\pikachu\00000069.png,4
pokeman\bulbasaur\00000069.png,1
pokeman\mewtwo\00000221.jpg,3
pokeman\squirtle\00000116.jpg,5
pokeman\charmander\00000143.jpg,2
pokeman\bulbasaur\00000009.png,1
pokeman\pikachu\00000118.jpg,4
pokeman\pikachu\00000063.jpg,4
pokeman\mewtwo\00000129.jpg,3
pokeman\bulbasaur\00000038.jpg,1
pokeman\mewtwo\00000102.jpg,3
pokeman\mewtwo\00000186.png,3
pokeman\pikachu\00000110.jpg,4
pokeman\charmander\00000103.jpg,2
pokeman\mewtwo\00000135.jpg,3
pokeman\mewtwo\00000180.jpg,3
pokeman\mewtwo\00000084.png,3
pokeman\bulbasaur\00000132.jpg,1
pokeman\mewtwo\00000089.jpg,3
pokeman\mewtwo\00000127.jpg,3
pokeman\squirtle\00000167.jpg,5
pokeman\mewtwo\00000150.jpg,3
pokeman\bulbasaur\00000200.jpg,1
pokeman\bulbasaur\00000165.jpg,1
pokeman\bulbasaur\00000094.jpg,1
pokeman\bulbasaur\00000150.jpg,1
pokeman\bulbasaur\00000110.jpg,1
pokeman\charmander\00000076.jpg,2
pokeman\pikachu\00000093.png,4
pokeman\pikachu\00000183.png,4
pokeman\mewtwo\00000045.png,3
pokeman\mewtwo\00000240.jpg,3
pokeman\bulbasaur\00000096.png,1
pokeman\mewtwo\00000110.jpg,3
pokeman\bulbasaur\00000124.jpg,1
pokeman\charmander\00000028.png,2
pokeman\pikachu\00000042.png,4
pokeman\pikachu\00000061.jpg,4
pokeman\pikachu\00000005.png,4
pokeman\pikachu\00000123.jpg,4
pokeman\squirtle\00000119.jpg,5
pokeman\charmander\00000185.png,2
pokeman\charmander\00000165.jpg,2
pokeman\bulbasaur\00000082.png,1
pokeman\mewtwo\00000230.jpg,3
pokeman\pikachu\00000111.png,4
pokeman\squirtle\00000182.jpg,5
pokeman\mewtwo\00000147.png,3
pokeman\pikachu\00000078.png,4
pokeman\mewtwo\00000216.jpg,3
pokeman\bulbasaur\00000008.png,1
pokeman\mewtwo\00000048.png,3
pokeman\squirtle\00000197.jpg,5
pokeman\squirtle\00000066.png,5
pokeman\mewtwo\00000103.png,3
pokeman\mewtwo\00000170.jpg,3
pokeman\pikachu\00000171.png,4
pokeman\squirtle\00000030.jpg,5
pokeman\bulbasaur\00000128.png,1
pokeman\charmander\00000047.png,2
pokeman\squirtle\00000178.png,5
pokeman\squirtle\00000080.jpg,5
pokeman\squirtle\00000130.jpg,5
pokeman\squirtle\00000214.jpg,5
pokeman\squirtle\00000069.png,5
pokeman\charmander\00000244.jpg,2
pokeman\charmander\00000082.png,2
pokeman\mewtwo\00000176.jpg,3
pokeman\mewtwo\00000049.png,3
pokeman\charmander\00000035.jpg,2
pokeman\pikachu\00000186.png,4
pokeman\squirtle\00000228.jpg,5
pokeman\pikachu\00000104.jpg,4
pokeman\charmander\00000226.jpg,2
pokeman\pikachu\00000090.jpg,4
pokeman\charmander\00000091.jpg,2
pokeman\squirtle\00000027.png,5
pokeman\charmander\00000083.jpg,2
pokeman\pikachu\00000071.png,4
pokeman\pikachu\00000125.jpg,4
pokeman\charmander\00000109.jpg,2
pokeman\mewtwo\00000155.jpg,3
pokeman\charmander\00000072.jpg,2
pokeman\bulbasaur\00000198.jpg,1
pokeman\mewtwo\00000067.jpg,3
pokeman\mewtwo\00000172.png,3
pokeman\squirtle\00000049.png,5
pokeman\charmander\00000013.jpg,2
pokeman\charmander\00000038.png,2
pokeman\pikachu\00000087.jpg,4
pokeman\mewtwo\00000196.jpg,3
pokeman\squirtle\00000026.png,5
pokeman\squirtle\00000163.png,5
pokeman\squirtle\00000217.jpg,5
pokeman\bulbasaur\00000156.jpg,1
pokeman\bulbasaur\00000032.jpg,1
pokeman\mewtwo\00000020.png,3
pokeman\pikachu\00000037.jpg,4
pokeman\mewtwo\00000238.png,3
pokeman\charmander\00000187.jpg,2
pokeman\squirtle\00000171.jpg,5
pokeman\charmander\00000036.png,2
pokeman\squirtle\00000187.jpg,5
pokeman\squirtle\00000117.png,5
pokeman\bulbasaur\00000036.png,1
pokeman\charmander\00000127.jpg,2
pokeman\pikachu\00000180.jpg,4
pokeman\bulbasaur\00000220.png,1
pokeman\squirtle\00000209.jpg,5
pokeman\squirtle\00000014.jpg,5
pokeman\squirtle\00000044.png,5
pokeman\pikachu\00000188.jpg,4
pokeman\squirtle\00000019.jpg,5
pokeman\squirtle\00000153.jpg,5
pokeman\mewtwo\00000175.png,3
pokeman\pikachu\00000161.jpg,4
pokeman\pikachu\00000238.png,4
pokeman\squirtle\00000145.jpg,5
pokeman\mewtwo\00000151.jpg,3
pokeman\charmander\00000213.jpg,2
pokeman\bulbasaur\00000099.png,1
pokeman\bulbasaur\00000054.png,1
pokeman\charmander\00000196.jpg,2
pokeman\pikachu\00000130.jpg,4
pokeman\bulbasaur\00000061.jpg,1
pokeman\charmander\00000169.jpg,2
pokeman\squirtle\00000126.jpg,5
pokeman\pikachu\00000082.jpg,4
pokeman\squirtle\00000087.png,5
pokeman\mewtwo\00000227.jpg,3
pokeman\bulbasaur\00000196.png,1
pokeman\mewtwo\00000178.png,3
pokeman\squirtle\00000227.jpg,5
pokeman\squirtle\00000179.png,5
pokeman\bulbasaur\00000003.png,1
pokeman\bulbasaur\00000121.png,1
pokeman\mewtwo\00000008.png,3
pokeman\bulbasaur\00000138.png,1
pokeman\squirtle\00000004.png,5
pokeman\squirtle\00000134.jpg,5
pokeman\bulbasaur\00000002.png,1
pokeman\bulbasaur\00000065.jpg,1
pokeman\charmander\00000201.jpg,2
pokeman\pikachu\00000021.png,4
pokeman\mewtwo\00000202.png,3
pokeman\squirtle\00000124.jpg,5
pokeman\pikachu\00000184.jpg,4
pokeman\charmander\00000121.jpg,2
pokeman\charmander\00000090.png,2
pokeman\squirtle\00000194.jpg,5
pokeman\charmander\00000215.jpg,2
pokeman\bulbasaur\00000104.png,1
pokeman\mewtwo\00000070.jpg,3
pokeman\bulbasaur\00000083.png,1
pokeman\charmander\00000056.png,2
pokeman\mewtwo\00000052.png,3
pokeman\charmander\00000161.jpg,2
pokeman\pikachu\00000117.png,4
pokeman\mewtwo\00000026.png,3
pokeman\charmander\00000050.png,2
pokeman\pikachu\00000154.jpg,4
pokeman\squirtle\00000031.png,5
pokeman\mewtwo\00000066.jpg,3
pokeman\bulbasaur\00000080.jpg,1
pokeman\charmander\00000113.jpg,2
pokeman\charmander\00000157.jpg,2
pokeman\squirtle\00000128.jpg,5
pokeman\squirtle\00000059.png,5
pokeman\bulbasaur\00000129.jpg,1
pokeman\pikachu\00000100.jpg,4
pokeman\mewtwo\00000208.png,3
pokeman\charmander\00000189.png,2
pokeman\mewtwo\00000108.jpg,3
pokeman\mewtwo\00000146.png,3
pokeman\mewtwo\00000054.png,3
pokeman\mewtwo\00000212.png,3
pokeman\bulbasaur\00000115.png,1
pokeman\mewtwo\00000057.png,3
pokeman\bulbasaur\00000068.png,1
pokeman\pikachu\00000140.png,4
pokeman\bulbasaur\00000188.png,1
pokeman\mewtwo\00000027.png,3
pokeman\charmander\00000168.jpg,2
pokeman\squirtle\00000042.png,5
pokeman\pikachu\00000202.jpg,4
pokeman\charmander\00000180.jpg,2
pokeman\charmander\00000071.jpg,2
pokeman\pikachu\00000034.jpg,4
pokeman\squirtle\00000200.jpg,5
pokeman\pikachu\00000172.jpg,4
pokeman\mewtwo\00000117.png,3
pokeman\squirtle\00000020.jpg,5
pokeman\mewtwo\00000209.png,3
pokeman\pikachu\00000051.jpg,4
pokeman\squirtle\00000040.png,5
pokeman\bulbasaur\00000184.jpg,1
pokeman\mewtwo\00000215.jpg,3
pokeman\squirtle\00000199.png,5
pokeman\mewtwo\00000130.jpg,3
pokeman\bulbasaur\00000214.jpg,1
pokeman\charmander\00000022.png,2
pokeman\squirtle\00000005.png,5
pokeman\charmander\00000034.jpg,2
pokeman\charmander\00000190.jpg,2
pokeman\charmander\00000186.jpg,2
pokeman\charmander\00000197.jpg,2
pokeman\squirtle\00000018.jpg,5
pokeman\mewtwo\00000182.png,3
pokeman\squirtle\00000024.png,5
pokeman\charmander\00000173.jpg,2
pokeman\pikachu\00000018.jpg,4
pokeman\squirtle\00000212.jpg,5
pokeman\mewtwo\00000159.jpg,3
pokeman\mewtwo\00000047.png,3
pokeman\charmander\00000115.png,2
pokeman\bulbasaur\00000228.png,1
pokeman\bulbasaur\00000164.jpg,1
pokeman\mewtwo\00000094.jpg,3
pokeman\charmander\00000002.jpg,2
pokeman\mewtwo\00000122.jpg,3
pokeman\charmander\00000112.jpg,2
pokeman\bulbasaur\00000023.jpg,1
pokeman\pikachu\00000150.jpg,4
pokeman\charmander\00000042.jpg,2
pokeman\mewtwo\00000019.jpg,3
pokeman\squirtle\00000160.png,5
pokeman\bulbasaur\00000151.png,1
pokeman\bulbasaur\00000193.jpg,1
pokeman\bulbasaur\00000135.jpg,1
pokeman\bulbasaur\00000226.png,1
pokeman\squirtle\00000202.jpg,5
pokeman\charmander\00000141.png,2
pokeman\charmander\00000095.png,2
pokeman\pikachu\00000210.png,4
pokeman\squirtle\00000168.jpg,5
pokeman\mewtwo\00000002.jpg,3
pokeman\squirtle\00000225.jpg,5
pokeman\pikachu\00000047.jpg,4
pokeman\squirtle\00000162.jpg,5
pokeman\bulbasaur\00000006.jpg,1
pokeman\squirtle\00000166.jpg,5
pokeman\bulbasaur\00000100.jpg,1
pokeman\squirtle\00000078.png,5
pokeman\charmander\00000167.jpg,2
pokeman\bulbasaur\00000041.png,1
pokeman\charmander\00000020.png,2
pokeman\pikachu\00000027.jpg,4
pokeman\charmander\00000081.jpg,2
pokeman\mewtwo\00000031.png,3
pokeman\charmander\00000142.png,2
pokeman\bulbasaur\00000040.jpg,1
pokeman\squirtle\00000079.jpg,5
pokeman\charmander\00000151.jpg,2
pokeman\pikachu\00000113.jpg,4
pokeman\mewtwo\00000093.jpg,3
pokeman\pikachu\00000097.png,4
pokeman\charmander\00000045.png,2
pokeman\mewtwo\00000072.png,3
pokeman\charmander\00000210.png,2
pokeman\pikachu\00000091.jpg,4
pokeman\charmander\00000099.jpg,2
pokeman\squirtle\00000175.jpg,5
pokeman\pikachu\00000098.jpg,4
pokeman\pikachu\00000077.jpg,4
pokeman\pikachu\00000228.png,4
pokeman\charmander\00000146.png,2
pokeman\charmander\00000182.png,2
pokeman\charmander\00000078.png,2
pokeman\squirtle\00000129.png,5
pokeman\bulbasaur\00000206.jpg,1
pokeman\pikachu\00000170.jpg,4
pokeman\pikachu\00000065.jpg,4
pokeman\bulbasaur\00000224.png,1
pokeman\bulbasaur\00000066.jpg,1
pokeman\mewtwo\00000097.jpg,3
pokeman\squirtle\00000084.jpg,5
pokeman\bulbasaur\00000123.jpg,1
pokeman\charmander\00000077.png,2
pokeman\charmander\00000181.jpg,2
pokeman\bulbasaur\00000134.jpg,1
pokeman\squirtle\00000021.png,5
pokeman\bulbasaur\00000028.png,1
pokeman\pikachu\00000129.jpg,4
pokeman\squirtle\00000091.jpg,5
pokeman\charmander\00000212.jpg,2
pokeman\squirtle\00000215.jpg,5
pokeman\charmander\00000041.jpg,2
pokeman\mewtwo\00000061.jpg,3
pokeman\bulbasaur\00000136.jpg,1
pokeman\charmander\00000074.jpg,2
pokeman\mewtwo\00000016.jpg,3
pokeman\pikachu\00000088.png,4
pokeman\mewtwo\00000185.png,3
pokeman\pikachu\00000022.jpg,4
pokeman\charmander\00000114.jpg,2
pokeman\squirtle\00000003.png,5
pokeman\charmander\00000238.png,2
pokeman\charmander\00000122.jpg,2
pokeman\pikachu\00000211.png,4
pokeman\bulbasaur\00000173.png,1
pokeman\bulbasaur\00000161.JPG,1
pokeman\pikachu\00000059.jpg,4
pokeman\pikachu\00000225.jpg,4
pokeman\bulbasaur\00000013.png,1
pokeman\mewtwo\00000128.jpg,3
pokeman\bulbasaur\00000049.jpg,1
pokeman\pikachu\00000126.jpg,4
pokeman\squirtle\00000043.png,5
pokeman\pikachu\00000158.png,4
pokeman\squirtle\00000132.jpg,5
pokeman\charmander\00000037.jpg,2
pokeman\pikachu\00000133.png,4
pokeman\charmander\00000129.jpg,2
pokeman\bulbasaur\00000107.png,1
pokeman\bulbasaur\00000112.png,1
pokeman\bulbasaur\00000075.png,1
pokeman\mewtwo\00000123.jpg,3
pokeman\pikachu\00000144.png,4
pokeman\charmander\00000164.jpg,2
pokeman\squirtle\00000188.jpg,5
pokeman\charmander\00000084.jpg,2
pokeman\bulbasaur\00000090.png,1
pokeman\squirtle\00000210.png,5
pokeman\pikachu\00000060.png,4
pokeman\bulbasaur\00000229.jpg,1
pokeman\mewtwo\00000219.jpg,3
pokeman\bulbasaur\00000180.png,1
pokeman\squirtle\00000074.jpg,5
pokeman\squirtle\00000057.jpg,5
pokeman\mewtwo\00000194.jpg,3
pokeman\charmander\00000179.jpg,2
pokeman\squirtle\00000053.jpg,5
pokeman\mewtwo\00000218.jpg,3
pokeman\charmander\00000015.png,2
pokeman\mewtwo\00000065.png,3
pokeman\pikachu\00000079.jpg,4
pokeman\squirtle\00000093.png,5
pokeman\squirtle\00000058.png,5
pokeman\pikachu\00000062.jpg,4
pokeman\mewtwo\00000000.jpg,3
pokeman\pikachu\00000165.jpg,4
pokeman\pikachu\00000109.png,4
pokeman\charmander\00000192.png,2
pokeman\squirtle\00000063.png,5
pokeman\bulbasaur\00000223.jpg,1
pokeman\bulbasaur\00000105.png,1
pokeman\squirtle\00000140.png,5
pokeman\bulbasaur\00000042.jpg,1
pokeman\mewtwo\00000024.jpg,3
pokeman\mewtwo\00000109.jpg,3
pokeman\squirtle\00000090.jpg,5
pokeman\charmander\00000150.png,2
pokeman\bulbasaur\00000015.jpg,1
pokeman\charmander\00000039.jpg,2
pokeman\charmander\00000111.jpg,2
pokeman\squirtle\00000136.png,5
pokeman\mewtwo\00000062.png,3
pokeman\mewtwo\00000018.jpg,3
pokeman\squirtle\00000144.png,5
pokeman\pikachu\00000152.jpg,4
pokeman\charmander\00000061.png,2
pokeman\squirtle\00000062.png,5
pokeman\squirtle\00000152.jpg,5
pokeman\bulbasaur\00000011.png,1
pokeman\mewtwo\00000112.png,3
pokeman\squirtle\00000148.png,5
pokeman\bulbasaur\00000005.png,1
pokeman\pikachu\00000146.jpg,4
pokeman\mewtwo\00000077.jpg,3
pokeman\charmander\00000011.png,2
pokeman\pikachu\00000094.jpg,4
pokeman\mewtwo\00000096.jpg,3
pokeman\bulbasaur\00000147.png,1
pokeman\mewtwo\00000053.png,3
pokeman\squirtle\00000037.jpg,5
pokeman\pikachu\00000030.jpg,4
pokeman\bulbasaur\00000021.png,1
pokeman\charmander\00000105.jpg,2
pokeman\mewtwo\00000190.jpg,3
pokeman\squirtle\00000077.jpg,5
pokeman\bulbasaur\00000033.jpg,1
pokeman\squirtle\00000122.jpg,5
pokeman\charmander\00000123.jpg,2
pokeman\mewtwo\00000058.png,3
pokeman\bulbasaur\00000204.png,1
pokeman\bulbasaur\00000166.jpg,1
pokeman\pikachu\00000070.png,4
pokeman\charmander\00000205.jpg,2
pokeman\pikachu\00000219.jpg,4
pokeman\pikachu\00000193.png,4
pokeman\squirtle\00000196.jpg,5
pokeman\pikachu\00000127.jpg,4
pokeman\charmander\00000233.jpg,2
pokeman\mewtwo\00000079.jpg,3
pokeman\charmander\00000230.png,2
pokeman\charmander\00000075.png,2
pokeman\bulbasaur\00000141.png,1
pokeman\bulbasaur\00000014.png,1
pokeman\pikachu\00000119.png,4
pokeman\squirtle\00000158.jpg,5
pokeman\pikachu\00000080.png,4
pokeman\mewtwo\00000055.png,3
pokeman\mewtwo\00000224.jpg,3
pokeman\charmander\00000163.jpg,2
pokeman\bulbasaur\00000175.jpg,1
pokeman\mewtwo\00000164.jpg,3
pokeman\squirtle\00000045.jpg,5
pokeman\squirtle\00000143.jpg,5
pokeman\bulbasaur\00000203.png,1
pokeman\charmander\00000098.jpg,2
pokeman\bulbasaur\00000050.jpg,1
pokeman\bulbasaur\00000159.jpg,1
pokeman\charmander\00000232.jpg,2
pokeman\pikachu\00000055.png,4
pokeman\squirtle\00000208.png,5
pokeman\pikachu\00000163.jpg,4
pokeman\pikachu\00000084.png,4
pokeman\mewtwo\00000114.jpg,3
pokeman\bulbasaur\00000190.png,1
pokeman\mewtwo\00000181.png,3
pokeman\pikachu\00000052.png,4
pokeman\bulbasaur\00000225.jpg,1
pokeman\mewtwo\00000177.png,3
pokeman\bulbasaur\00000177.png,1
pokeman\charmander\00000155.png,2
pokeman\mewtwo\00000144.png,3
pokeman\mewtwo\00000121.png,3
pokeman\charmander\00000237.png,2
pokeman\charmander\00000211.jpg,2
pokeman\mewtwo\00000030.png,3
pokeman\pikachu\00000237.jpg,4
pokeman\pikachu\00000046.jpg,4
pokeman\charmander\00000102.png,2
pokeman\bulbasaur\00000095.jpg,1
pokeman\pikachu\00000192.jpg,4
pokeman\mewtwo\00000193.png,3
pokeman\mewtwo\00000118.png,3
pokeman\charmander\00000067.png,2
pokeman\mewtwo\00000088.png,3
pokeman\squirtle\00000115.jpg,5
pokeman\squirtle\00000211.png,5
pokeman\charmander\00000031.png,2
pokeman\charmander\00000062.png,2
pokeman\pikachu\00000167.jpg,4
pokeman\mewtwo\00000011.jpg,3
pokeman\bulbasaur\00000087.png,1
pokeman\mewtwo\00000033.png,3
pokeman\mewtwo\00000060.jpg,3
pokeman\squirtle\00000127.jpg,5
pokeman\mewtwo\00000161.jpg,3
pokeman\pikachu\00000012.png,4
pokeman\mewtwo\00000201.png,3
pokeman\squirtle\00000101.jpg,5
pokeman\pikachu\00000218.png,4
pokeman\bulbasaur\00000116.png,1
pokeman\mewtwo\00000119.png,3
pokeman\pikachu\00000200.jpg,4
pokeman\charmander\00000080.png,2
pokeman\pikachu\00000196.jpg,4
pokeman\charmander\00000027.png,2
pokeman\pikachu\00000132.jpg,4
pokeman\mewtwo\00000051.png,3
pokeman\bulbasaur\00000093.png,1
